WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000080967,urn:lsid:ipni.org:names:77360875-1,Dichanthium campii,(Swallen) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon campii Swallen,(Swallen)
wfo-1000080968,urn:lsid:ipni.org:names:77360876-1,Dichanthium catharinense,(Dalmolim & A.Zanin) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Bothriochloa catharinensis Dalmolim & A.Zanin,(Dalmolim & A.Zanin)
wfo-1200112604,urn:lsid:ipni.org:names:77360877-1,Dichanthium compressum,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon compressus Hook.f.,(Hook.f.)
wfo-1200112605,urn:lsid:ipni.org:names:77360878-1,Dichanthium concanense,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon concanensis Hook.f.,(Hook.f.)
wfo-1000080969,urn:lsid:ipni.org:names:77360879-1,Dichanthium decipiens,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],nom. inval.    Contrary to Art. 41.5. ICN (2018) No full and direct reference to basionym was given (page number missing),Poaceae Andropogon pertusus  var. decipiens Hack.,(Hack.)
wfo-1000080971,urn:lsid:ipni.org:names:77360881-1,Dichanthium duongii,(T.Q.Nguyen) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium duongii T.Q.Nguyen,(T.Q.Nguyen)
wfo-1000080972,urn:lsid:ipni.org:names:77360882-1,Dichanthium edwardsianum,(Gould) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon edwardsianus Gould,(Gould)
wfo-1000080973,urn:lsid:ipni.org:names:77360883-1,Dichanthium eptocladum,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon leptocladus Hack.,(Hack.)
wfo-1000080975,urn:lsid:ipni.org:names:77360885-1,Dichanthium erianthoides,(F.Muell.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon erianthoides F.Muell.,(F.Muell.)
wfo-1000080976,urn:lsid:ipni.org:names:77360886-1,Dichanthium eurylemma,(M.Marchi & Longhi-Wagner) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Bothriochloa eurylemma M.Marchi & Longhi-Wagner,(M.Marchi & Longhi-Wagner)
