WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078722,urn:lsid:ipni.org:names:77357760-1,Sclerochloa nuttalliana,(Schult.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa nuttalliana Schult.,(Schult.)
wfo-1000078723,urn:lsid:ipni.org:names:77357761-1,Sclerochloa pamirica,(Roshev.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis distans Rupr. f. pamirica Roshev.,(Roshev.)
wfo-1000078724,urn:lsid:ipni.org:names:77357762-1,Sclerochloa parishii,(Hitchc.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia parishii Hitchc.,(Hitchc.)
wfo-1000078725,urn:lsid:ipni.org:names:77357763-1,Sclerochloa parviflora,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis parviflora Hack.,(Hack.)
wfo-1000078726,urn:lsid:ipni.org:names:77357764-1,Sclerochloa parvula,(Hitchc.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia parvula Hitchc.,(Hitchc.)
wfo-0000851296,urn:lsid:ipni.org:names:77357765-1,Atropis distans f. pauciramea,Hack.,Trudy Imp. S.-Peterburgsk. Bot. Sada 21: 422. 1903 ,,,
wfo-1000078727,urn:lsid:ipni.org:names:77357766-1,Sclerochloa pauciramea,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis distans (Jacq.) Griseb. f. pauciramea Hack.,(Hack.)
wfo-1000078728,urn:lsid:ipni.org:names:77357767-1,Sclerochloa perlaxa,(Stapf ex N.G.Walsh) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia stricta Keng var. perlaxa Stapf ex N.G.Walsh,(Stapf ex N.G.Walsh)
wfo-1000078729,urn:lsid:ipni.org:names:77357768-1,Sclerochloa phryganodes,(Trin.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa phryganodes Trin.,(Trin.)
wfo-1000078730,urn:lsid:ipni.org:names:77357769-1,Sclerochloa poecilantha,(K.Koch) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Festuca poecilantha K.Koch,(K.Koch)
wfo-1000078731,urn:lsid:ipni.org:names:77357770-1,Sclerochloa pooides,(Stapf ex Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Glyceria pooides Stapf ex Hook.f.,(Stapf ex Hook.f.)
wfo-1000078732,urn:lsid:ipni.org:names:77357771-1,Sclerochloa porsildii,(T.J.Sørensen) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia porsildii T.J.Sørensen,(T.J.Sørensen)
wfo-1000078733,urn:lsid:ipni.org:names:77357772-1,Sclerochloa preslii,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis preslii Hack.,(Hack.)
wfo-1000078734,urn:lsid:ipni.org:names:77357773-1,Sclerochloa przewalskii,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia przewalskii Tzvelev,(Tzvelev)
wfo-1000078735,urn:lsid:ipni.org:names:77357774-1,Sclerochloa qinghaica,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia qinghaica Tzvelev,(Tzvelev)
wfo-1000078736,urn:lsid:ipni.org:names:77357775-1,Sclerochloa raroflorens,(Edgar) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia raroflorens Edgar,(Edgar)
wfo-1000078737,urn:lsid:ipni.org:names:77357776-1,Sclerochloa roborovskyi,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia roborovskyi Tzvelev,(Tzvelev)
wfo-1000078738,urn:lsid:ipni.org:names:77357777-1,Sclerochloa roshevitsiana,(Schischk.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis roshevitsiana Schischk.,(Schischk.)
