WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000081486,urn:lsid:ipni.org:names:77361533-1,Dichanthium leucotrichum,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Chrysopogon leucotrichus A.Camus,(A.Camus)
wfo-1000081487,urn:lsid:ipni.org:names:77361534-1,Dichanthium longifolium,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon pertusus Willd. var. longifolius Hack.,(Hack.)
wfo-1000081488,urn:lsid:ipni.org:names:77361535-1,Dichanthium longipaniculatum,(Gould) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon saccharoides  var. longipaniculatus Gould,(Gould)
wfo-1000081489,urn:lsid:ipni.org:names:77361536-1,Dichanthium longisetosum,(Bor) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium longisetosum Bor,(Bor)
wfo-1000081490,urn:lsid:ipni.org:names:77361537-1,Dichanthium macerum,(Steud.) ,"Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] , as 'macrum' [epublished]",,Poaceae Andropogon macer Steud.,(Steud.)
wfo-1200113150,urn:lsid:ipni.org:names:77361538-1,Dichanthium magdalenae,(M.R.Almeida) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Capillipedium magdalenae M.R.Almeida,(M.R.Almeida)
wfo-1000081502,urn:lsid:ipni.org:names:77361688-1,Dichanthium majus,(Pilg.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Agenium majus Pilg.,(Pilg.)
wfo-1000081503,urn:lsid:ipni.org:names:77361689-1,Dichanthium meridionale,(M.Marchi & Longhi-Wagner) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Bothriochloa meridionalis M.Marchi & Longhi-Wagner,(M.Marchi & Longhi-Wagner)
wfo-1000081504,urn:lsid:ipni.org:names:77361690-1,Dichanthium mistryi,(A.P.Tiwari & Landge) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium mistryi A.P.Tiwari & Landge,(A.P.Tiwari & Landge)
wfo-1000081505,urn:lsid:ipni.org:names:77361691-1,Dichanthium modestum,(Backer) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon modestus Backer,(Backer)
