WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084996,urn:lsid:ipni.org:names:77369862-1,Phyllostachys qingchengshanensis,(Keng f. & T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Bashania qingchengshanensis Keng f. & T.P.Yi,(Keng f. & T.P.Yi)
wfo-1000084993,urn:lsid:ipni.org:names:77369863-1,Phyllostachys punctulata,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania punctulata T.P.Yi,(T.P.Yi)
wfo-1000085000,urn:lsid:ipni.org:names:77369864-1,Phyllostachys racemosa,(Munro) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria racemosa Munro,(Munro)
wfo-1000084999,urn:lsid:ipni.org:names:77369865-1,Phyllostachys quadrata,(H.R.Zhao & Y.L.Yang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Indocalamus quadratus H.R.Zhao & Y.L.Yang,(H.R.Zhao & Y.L.Yang)
wfo-1000084990,urn:lsid:ipni.org:names:77369866-1,Phyllostachys pulchella,(T.H.Wen) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Sinobambusa pulchella T.H.Wen,(T.H.Wen)
wfo-1000084992,urn:lsid:ipni.org:names:77369867-1,Phyllostachys pumila,(Q.H.Dai & C.F.Huang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Indocalamus pumilus Q.H.Dai & C.F.Huang,(Q.H.Dai & C.F.Huang)
wfo-1000084994,urn:lsid:ipni.org:names:77369868-1,Phyllostachys purpurea,(Hsueh f. & T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Chimonobambusa purpurea Hsueh f. & T.P.Yi,(Hsueh f. & T.P.Yi)
wfo-1000084988,urn:lsid:ipni.org:names:77369869-1,Phyllostachys pubiculmis,(Makino) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Sasa pubiculmis Makino,(Makino)
wfo-1000084989,urn:lsid:ipni.org:names:77369871-1,Phyllostachys pubiflora,(Keng) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria pubiflora Keng,(Keng)
wfo-1000084997,urn:lsid:ipni.org:names:77369872-1,Phyllostachys qingyuanensis,(C.H.Hu) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Sasamorpha qingyuanensis C.H.Hu,(C.H.Hu)
wfo-1000084995,urn:lsid:ipni.org:names:77369873-1,Phyllostachys qiaojiaensis,(Hsueh & T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania qiaojiaensis Hsueh & T.P.Yi,(Hsueh & T.P.Yi)
wfo-1000084998,urn:lsid:ipni.org:names:77369875-1,Phyllostachys qinlingensis,(T.P.Yi & J.X.Shao) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia qinlingensis T.P.Yi & J.X.Shao,(T.P.Yi & J.X.Shao)
wfo-1000048088,urn:lsid:ipni.org:names:77177146-1,Hordeum × jungblutii,Reichling,"Arch. Trimestrielles Inst. Grand-Ducal Luxembourg, Sect. Sci. Nat. n.s., 23: 129. 1957 ",,,
wfo-1000084869,urn:lsid:ipni.org:names:164022-3,Austrochloris dichanthoides,(Everist) Lazarides,"Austral. J. Bot., Suppl. Ser. 5  1972 [24 Nov 1972] ",,Poaceae Chloris dichanthoides Everist,(Everist)
