WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000083385,urn:lsid:ipni.org:names:77366055-1,Xanthochloa spadicea,"(L.) P.M.Peterson, Romasch. & Soreng",J. Pl. Taxon. & Geogr. (Webbia) 80(2): 219. 2025 [18 Jul 2025] [epublished],,Poaceae Festuca spadicea L.,(L.)
wfo-1200113970,urn:lsid:ipni.org:names:77366119-1,Avena atlantica subsp. atlantigrandiflora,"(Portal) Romero Zarco, A.Tanji, Chamboul. & J.-F.Léger",Acta Bot. Malac. 50-20942: 15. 2025 [8 May 2025] [epublished],,Poaceae Avena strigosa Schreb. subsp. atlantigrandiflora Portal,(Portal)
wfo-0000853649,urn:lsid:ipni.org:names:77366168-1,Beckmannia syzigachne f. eriantha,Kitag.,Rep. Inst. Sci. Res. Manchoukuo 2(7): 284. 1938 ,,,
wfo-0000895957,urn:lsid:ipni.org:names:77366169-1,Roegneria ciliaris f. eriocaulis,Kitag.,Rep. Inst. Sci. Res. Manchoukuo 2(7): 284. 1938 ,,,
wfo-1000083452,urn:lsid:ipni.org:names:77366440-1,Phyllostachys niitakayamensis,(Hayata) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria niitakayamensis Hayata,(Hayata)
wfo-1000083453,urn:lsid:ipni.org:names:77366441-1,Phyllostachys naibunensis,(Hayata) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria naibunensis Hayata,(Hayata)
wfo-1000083454,urn:lsid:ipni.org:names:77366442-1,Phyllostachys nagashima,(Hort.Marliac ex Mitford) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Bambusa nagashima Hort.Marliac ex Mitford,(Hort.Marliac ex Mitford)
wfo-1000083455,urn:lsid:ipni.org:names:77366443-1,Phyllostachys nanunica,(McClure) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Indocalamus nanunicus McClure,(McClure)
wfo-1000083456,urn:lsid:ipni.org:names:77366444-1,Phyllostachys ningnanica,(Hsueh f. & L.Z.Gao) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Chimonobambusa ningnanica Hsueh f. & L.Z.Gao,(Hsueh f. & L.Z.Gao)
wfo-1000083457,urn:lsid:ipni.org:names:77366445-1,Phyllostachys nephroaurita,(C.D.Chu & C.S.Chao) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Sinobambusa nephroaurita C.D.Chu & C.S.Chao,(C.D.Chu & C.S.Chao)
wfo-1000083458,urn:lsid:ipni.org:names:77366446-1,Phyllostachys nanpingensis,(Q.F.Zheng & K.F.Huang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Shibataea nanpingensis Q.F.Zheng & K.F.Huang,(Q.F.Zheng & K.F.Huang)
wfo-1000083459,urn:lsid:ipni.org:names:77366447-1,Phyllostachys nipponica,(Makino) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Bambusa nipponica Makino,(Makino)
wfo-1000083460,urn:lsid:ipni.org:names:77366448-1,Phyllostachys nivalis,(T.P.Yi & J.Y.Shi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia nivalis T.P.Yi & J.Y.Shi,(T.P.Yi & J.Y.Shi)
wfo-1000083461,urn:lsid:ipni.org:names:77366449-1,Phyllostachys notata,(Z.P.Wang & G.H.Ye) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Pseudosasa notata Z.P.Wang & G.H.Ye,(Z.P.Wang & G.H.Ye)
wfo-1000083462,urn:lsid:ipni.org:names:77366450-1,Phyllostachys nujiangensis,(Hsueh & C.M.Hui) D.L.Fu,Amer. J. Agric. Forest. 12(2): 99. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia nujiangensis Hsueh & C.M.Hui,(Hsueh & C.M.Hui)
