WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100005084,urn:lsid:ipni.org:names:77358918-1,Christenhuszia,Schuettp. & J.Prado,Taxon 74(x): [18 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,,
wfo-1000079647,urn:lsid:ipni.org:names:77358921-1,Christenhuszia cantangensis,(R.M.Tryon) Schuettp. & J.Prado,Taxon 74(x): [18 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena cantangensis R.M.Tryon,(R.M.Tryon)
wfo-1000079648,urn:lsid:ipni.org:names:77358922-1,Christenhuszia hassleri,(Weath.) Schuettp. & J.Prado,Taxon 74(x): [18 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena hassleri Weath.,(Weath.)
wfo-4100005085,urn:lsid:ipni.org:names:77358927-1,Estrella,Windham,Taxon 74(x): [19 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,,
wfo-1000079650,urn:lsid:ipni.org:names:77358929-1,Estrella mollis,(Kunze) Windham,Taxon 74(x): [19 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena mollis Kunze,(Kunze)
wfo-4100005086,urn:lsid:ipni.org:names:77358930-1,Namaquapteris,Windham & Pryer,Taxon 74(x): [19 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,,
wfo-1000079651,urn:lsid:ipni.org:names:77358936-1,Namaquapteris deltoidea,(Kunze) Windham & Schuettp.,Taxon 74(x): [19 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes deltoidea Kunze,(Kunze)
wfo-1000079652,urn:lsid:ipni.org:names:77358937-1,Namaquapteris robusta,(Kunze) Windham & Schuettp.,Taxon 74(x): [20 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Allosorus robustus Kunze,(Kunze)
wfo-1000079653,urn:lsid:ipni.org:names:77358938-1,Namaquapteris capensis,(Thunb.) Windham & Schuettp.,Taxon 74(x): [19 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Adiantum capense Thunb.,(Thunb.)
wfo-1000079654,urn:lsid:ipni.org:names:77358939-1,Namaquapteris kunzei,(Mett.) Windham & Schuettp.,Taxon 74(x): [20 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes kunzei Mett.,(Mett.)
wfo-1000079655,urn:lsid:ipni.org:names:77358940-1,Namaquapteris hastata,(L.f.) Windham & Schuettp.,Taxon 74(x): [20 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Adiantum hastatum L.f.,(L.f.)
wfo-1000079656,urn:lsid:ipni.org:names:77358941-1,Namaquapteris schimperi,(Kunze) Windham & Schuettp.,Taxon 74(x): [20 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes schimperi Kunze,(Kunze)
