WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079671,urn:lsid:ipni.org:names:77358973-1,Pellaeopsis inaequalis,(Kunze) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Notholaena inaequalis Kunze,(Kunze)
wfo-1000079672,urn:lsid:ipni.org:names:77358974-1,Pellaeopsis deboeri,(Verdc.) Windham,Taxon 74(2): 279. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Cheilanthes deboeri Verdc.,(Verdc.)
wfo-1000079673,urn:lsid:ipni.org:names:77358975-1,Pellaeopsis angulosa,(Bory ex Willd.) Windham,Taxon 74(2): 279. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Pteridaceae Pteris angulosa Bory ex Willd.,(Bory ex Willd.)
wfo-1000079674,urn:lsid:ipni.org:names:77358976-1,Pellaeopsis buchananii,(Baker) Windham,Taxon 74(2): 279. 2025 [17 Feb 2025] [epublished],Adiantaceae,nom. inval.    Contrary to Art. 41.8.(a).,Adiantaceae Notholaena buchananii Baker,(Baker)
wfo-1000079675,urn:lsid:ipni.org:names:77358977-1,Pellaeopsis dura,(Willd.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Pteridaceae Pteris dura Willd.,(Willd.)
wfo-1000079676,urn:lsid:ipni.org:names:77358978-1,Pellaeopsis doniana,(Hook.) Windham,Taxon 74(2): 279. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Pellaea doniana Hook.,(Hook.)
wfo-1000079677,urn:lsid:ipni.org:names:77358979-1,Pellaeopsis leachii,(Schelpe) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Notholaena leachii Schelpe,(Schelpe)
wfo-1000079678,urn:lsid:ipni.org:names:77358980-1,Pellaeopsis longipilosa,(Bonap.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Pellaea longipilosa Bonap.,(Bonap.)
wfo-1000079679,urn:lsid:ipni.org:names:77358981-1,Pellaeopsis madagascariensis,(Tardieu) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Doryopteris madagascariensis Tardieu in Humbert,(Tardieu)
wfo-1000079680,urn:lsid:ipni.org:names:77358982-1,Pellaeopsis pedatoides,(Desv.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Pteridaceae Pteris pedatoides Desv.,(Desv.)
wfo-1000079681,urn:lsid:ipni.org:names:77358983-1,Pellaeopsis pectiniformis,(Baker) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Pellaea pectiniformis Baker,(Baker)
wfo-1000079682,urn:lsid:ipni.org:names:77358984-1,Pellaeopsis pilosa,(Poir.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Pteridaceae Pteris pilosa Poir.,(Poir.)
wfo-1000079683,urn:lsid:ipni.org:names:77358985-1,Pellaeopsis schippersii,(Verdc.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Pellaea schippersii Verdc.,(Verdc.)
wfo-1000079684,urn:lsid:ipni.org:names:77358986-1,Pellaeopsis tomentosa,(Bonap.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Pellaea tomentosa Bonap.,(Bonap.)
wfo-1000079685,urn:lsid:ipni.org:names:77358987-1,Pellaeopsis similis,(F.Ballard) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Cheilanthes similis F.Ballard,(F.Ballard)
wfo-1000079686,urn:lsid:ipni.org:names:77358988-1,Pellaeopsis schweinfurthii,(Hieron. ex Diels) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Adiantaceae,,Adiantaceae Pellaea schweinfurthii Hieron. ex Diels,(Hieron. ex Diels)
wfo-4100005088,urn:lsid:ipni.org:names:77358989-1,Quechuapteris,Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Pteridaceae,,,
wfo-1000079687,urn:lsid:ipni.org:names:77358990-1,Quechuapteris andina,(Hook.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes andina Hook.,(Hook.)
wfo-1000079688,urn:lsid:ipni.org:names:77358991-1,Quechuapteris buchtienii,(Rosenst.) Windham,Taxon 74(2): 280. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena buchtienii Rosenst.,(Rosenst.)
wfo-1000079689,urn:lsid:ipni.org:names:77358992-1,Quechuapteris fraseri,(Mett. ex Kuhn) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes fraseri Mett. ex Kuhn,(Mett. ex Kuhn)
wfo-1000079690,urn:lsid:ipni.org:names:77358993-1,Quechuapteris glauca,(Cav.) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Pteridaceae Pteris glauca Cav.,(Cav.)
wfo-1000079691,urn:lsid:ipni.org:names:77358994-1,Quechuapteris glutinosa,(M.Kessler & A.R.Sm.) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes glutinosa M.Kessler & A.R.Sm.,(M.Kessler & A.R.Sm.)
wfo-1000079692,urn:lsid:ipni.org:names:77358995-1,Quechuapteris hypoleuca,(Kunze) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena hypoleuca Kunze,(Kunze)
wfo-1000079693,urn:lsid:ipni.org:names:77358996-1,Quechuapteris pilosa,(Goldm.) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes pilosa Goldm.,(Goldm.)
wfo-1000079694,urn:lsid:ipni.org:names:77358997-1,Quechuapteris pruinata,(Kaulf.) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes pruinata Kaulf.,(Kaulf.)
wfo-1000079695,urn:lsid:ipni.org:names:77358998-1,Quechuapteris rufopunctata,(Rosenst.) Windham,Taxon 74(2): 281. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes rufopunctata Rosenst.,(Rosenst.)
wfo-1000079801,urn:lsid:ipni.org:names:77359497-1,Lepisorus harishchandrae,Deroliya & V.K.Rawat,"J. Biodivers. Conservation 9(1): 125. 2025 [18 Mar 2025] , as 'harishchandrii' [epublished]",Polypodiaceae,,,
